,row,col,frozen_col,readable,seeded_doc
169,uganda-Karamoja,karamoja | kampala,False,"183. According to statistics from UNFPA, Karamoja is classified as one of the world s poorest areas, with high rates of malnutrition and disproportionate number of 61% of its 1.2 million people living in absolute poverty.",False
170,uganda-Karamoja,karamoja | kampala,False,"185. Karamoja has been a focal point for drought-associated problems, and Stephen Magezi says that a culture of aid-dependency has grown up in the region.",False
171,uganda-Karamoja,karamoja | kampala,False,"187. Last year, another survey dubbed Situational Analysis of Teso and Karamoja uncovered administrative gaps affecting the welfare of Muslim communities.",False
172,uganda-Karamoja,karamoja | kampala,False,"188. The Embassy of Ireland gave the donation in partnership with, Doctors in Africa (Medici con l'Africa - CUAMM) to support better access to medical services for all in Karamoja.",False
173,uganda-Karamoja,karamoja | kampala,False,191. The case pertains to the alleged diversion of iron sheets originally intended for vulnerable individuals in the Karamoja region.,False
174,uganda-Karamoja,karamoja | kampala,False,"192. The biggest number of Ugandan households that are food insecure are found in Karamoja, Budaka and Busoga regions.",False
175,uganda-Karamoja,karamoja | kampala,False,"194. While there are cattle thefts within Karamoja, the Iteso especially at the border accuse the Karimojong of stealing their cattle.",False
176,uganda-Karamoja,karamoja | kampala,False,196. The first day of the Primary Leaving Examinations (PLE)was characterized by late delivery of exam materials especially in Ntoroko district and Karamoja sub region and this was attributed to floods that rendered roads impassable.,False
177,uganda-Karamoja,karamoja | kampala,False,"197. Some observers say the NRM government has attempted to go a little further than previous governments in deliberately seeking to address the Karamoja problem, by mainstreaming Karamoja into the national fabric.",False
178,uganda-Karamoja,karamoja | kampala,False,198. A 300-strong ASTU team was deployed in different districts of Karamoja as well as parts of Sebei sub region.,False
179,uganda-Karamoja,karamoja | kampala,False,"200. In Karamoja, the incumbent Simon Peter Aleper retained his seat after defeating his only challenger Lokor Jimmy with 8,143 against 2,220.",False
180,uganda-Karamoja,karamoja | kampala,False,201. The president has been meeting the district leaders and commanders in Karamoja to understand the whole issues of the resurgence of insecurity in Karamoja.,False
181,uganda-Karamoja,Unassigned,False,101. But we are looking at areas like Karamoja.,False
182,uganda-Karamoja,Unassigned,False,102. The lowest asthma rates are recorded in Karamoja and the Lango region.,False
183,uganda-Karamoja,Unassigned,False,"106. Alupo further noted that when completed, the University, the first ever in Karamoja will develop appropriate technology to harness natural resources for wealth creation and integral human development.",False
184,uganda-Karamoja,Unassigned,False,"123. The prices of cattle, goats, sheep s and chicken in Karamoja markets have tripled a head of Christmas festival.",False
185,uganda-Karamoja,Unassigned,False,140. My mind runs to Karamoja where I was at the end of 2016 visiting Kidepo national park.,False
186,uganda-Karamoja,Unassigned,False,"145. But graphite is just one of over a dozen different minerals to be found in Karamoja, according to the Department of Geological Survey and Mines in the Ministry of Energy and Mineral Development.",False
187,uganda-Karamoja,Unassigned,False,147. Government last week said it had committed at least Shs 135bn for the next 3 months towards the hunger crisis in Karamoja.,False
188,uganda-Karamoja,Unassigned,False,"148. The author is the head of Area Office for WFP, Karamoja.",False
189,uganda-Karamoja,Unassigned,False,"149. Land in Karamoja is particularly important to the community, which depends on nomadic pastoralism for survival.",False
190,uganda-Karamoja,Unassigned,False,"156. Similarly, when the former minister of Ethics Fr.",False
191,uganda-Karamoja,Unassigned,False,163. The Forum for Democratic Change (FDC) leadership is this week continuing with its working visit in Karamoja to assess the security and humanitarian situation in the region.,False
192,uganda-Karamoja,Unassigned,False,164. The IPC attributed the high levels of food insecurity in Karamoja to insecurity in some parts of Karamoja.,False
193,uganda-Karamoja,Unassigned,False,170. Many remember him as great leader who enlightened Karamoja.,False
194,uganda-Karamoja,Unassigned,False,"173. The children are the big trouble causers, they are the ones who are used in cattle raids but when they are given skills and education, there will be change in Karamoja.",False
195,uganda-Karamoja,Unassigned,False,175. He said that the proliferation of guns into Karamoja brought in by Turkana pastoralists is hurting the security forces because a lot of recoveries are done but the guns keep coming in.,False
196,uganda-Karamoja,Unassigned,False,184.  I did not know the iron sheets were for Karamoja.,False
197,uganda-Karamoja,Unassigned,False,"186. In recent weeks, Members of Parliament from the northern and eastern regions called for a fresh disarmament process in Karamoja in order to reduce the number of guns in civilian hands.",False
198,uganda-Karamoja,Unassigned,False,"189. However, the minister harked back to the Karamoja programme, where she once worked.",False
199,uganda-Karamoja,Unassigned,False,190. Richard Oyel explores the beautiful side of Karamoja in his story.,False
200,uganda-Karamoja,Unassigned,False,"193. The Prime Minister underscored the vital relationship between security and socio-economic development, noting the challenges Karamoja has faced due to internal and external security threats.",False
201,uganda-Karamoja,Unassigned,False,"199. He added that Karamoja has vast underutilized land and other unexploited resources which if harnessed, will help lower the sub-region s poverty levels.",False
202,uganda-Kenya,uganda | people,False,"203. Whether it is our vegetables, tea, coffee, oil or gemstones, our policies and actions as a government over the next 5 years will be to ensure that as much value, and as many jobs, as possible are created and retained in Kenya.",False
203,uganda-Kenya,uganda | people,False,"206. Kenya, the second best performer in the region, was ranked position 92 compared with 108 last year, 121 in 2013 and 109 in 2012.",False
204,uganda-Kenya,uganda | people,False,"207. Since then, Kenya has made tremendous economic, educational, social and democratic progress.",False
205,uganda-Kenya,uganda | people,False,"211. However, Kenya witnessed a decline in coffee export earnings, totaling Kshs25.5 billion (approximately $170.85 million) in the first six months of 2023, compared to KshsSh26.6 billion (approximately $178.2 million) in the same period last year.",False
206,uganda-Kenya,uganda | people,False,"215.  That is when we shall also benefit from the tourists but, currently, we get them from Kenya and to ensure we get profit from them, we sell them expensively.",False
207,uganda-Kenya,uganda | people,False,"219. As such, Kenya needs to work overtime to set a power generation agenda that identifies real versus perceived needs.",False
208,uganda-Kenya,uganda | people,False,"221. It includes detailed energy profiles of 11 countries that represent three-quarters of the region s gross domestic product and energy demand, including Nigeria, South Africa, Ethiopia, Kenya and Ghana.",False
209,uganda-Kenya,uganda | people,False,"225. According to the popular narrative, Kenya suffers from the twin evils of electricity that is overly expensive and in short supply.",False
